N_vals,throughput,stationary
165,3.0,0.0
166,3.0,0.0
167,1.0,0.0
168,3.0,0.0
169,2.0,0.0
170,2.0,0.0
171,2.0,0.0
172,2.0,0.0
173,3.0,0.0
174,4.0,0.0
175,2.0,0.0
176,2.0,0.0
177,1.0,0.0
178,2.0,0.0
179,3.0,0.0
180,4.0,0.0
181,2.0,0.0
182,1.0,0.0
183,1.0,0.0
184,3.0,0.0
185,2.0,0.0
186,2.0,0.0
187,3.0,0.0
188,3.0,0.0
189,1.0,0.0
190,3.0,0.0
191,1.0,0.0
192,2.0,0.0
193,3.0,0.0
194,1.0,0.0
195,3.0,0.0
196,3.0,0.0
197,2.0,0.0
198,3.0,0.0
199,2.0,0.0
200,2.0,0.0
201,1.0,0.0
202,5.0,0.0
203,1.0,0.0
204,3.0,0.0
205,2.0,0.0
206,1.0,0.0
207,2.0,0.0
208,3.0,0.0
209,4.0,0.0
210,2.0,0.0
211,2.0,0.0
212,1.0,0.0
213,3.0,0.0
214,2.0,0.0
215,3.0,0.0
216,1.0,0.0
217,3.0,0.0
218,4.0,0.0
219,0.0,0.0
220,4.0,0.0
221,1.0,0.0
222,3.0,0.0
223,4.0,0.0
224,2.0,0.0
225,1.0,0.0
226,2.0,0.0
227,3.0,0.0
228,0.0,0.0
229,3.0,0.0
230,3.0,0.0
231,3.0,0.0
232,2.0,0.0
233,1.0,0.0
234,3.0,0.0
235,2.0,0.0
236,5.0,0.0
237,0.0,0.0
238,2.0,0.0
239,2.0,0.0
240,3.0,0.0
241,3.0,0.0
242,3.0,0.0
243,1.0,0.0
244,2.0,0.0
245,4.0,0.0
246,1.0,0.0
247,3.0,0.0
248,1.0,0.0
249,1.0,0.0
250,3.0,0.0
251,2.0,0.0
252,2.0,0.0
253,4.0,0.0
254,4.0,0.0
255,1.0,0.0
256,1.0,0.0
257,2.0,0.0
258,2.0,0.0
259,2.0,0.0
260,1.0,0.0
261,3.0,0.0
262,3.0,0.0
263,5.0,0.0
264,1.0,0.0
265,2.0,0.0
266,4.0,0.0
267,1.0,0.0
268,2.0,0.0
269,2.0,0.0
270,2.0,0.0
271,3.0,0.0
272,0.0,0.0
273,3.0,0.0
274,1.0,0.0
275,2.0,0.0
276,4.0,0.0
277,3.0,0.0
278,3.0,0.0
279,0.0,0.0
280,3.0,0.0
281,0.0,0.0
282,4.0,0.0
283,3.0,0.0
284,3.0,0.0
285,1.0,0.0
286,2.0,0.0
287,2.0,0.0
288,2.0,0.0
289,5.0,0.0
290,2.0,0.0
291,3.0,0.0
292,3.0,0.0
293,1.0,0.0
294,0.0,0.0
295,6.0,0.0
296,1.0,0.0
297,4.0,0.0
298,0.0,0.0
299,2.0,0.0
300,3.0,0.0
301,0.0,0.0
302,3.0,0.0
303,2.0,0.0
304,3.0,0.0
305,2.0,0.0
306,3.0,0.0
307,2.0,0.0
308,3.0,0.0
309,3.0,0.0
310,2.0,0.0
311,2.0,0.0
312,2.0,0.0
313,2.0,0.0
314,3.0,0.0
315,4.0,0.0
316,1.0,0.0
317,1.0,0.0
318,1.0,0.0
319,4.0,0.0
320,4.0,0.0
321,1.0,0.0
322,1.0,0.0
323,4.0,0.0
324,1.0,0.0
325,2.0,0.0
326,2.0,0.0
327,3.0,0.0
328,2.0,0.0
329,3.0,0.0
330,2.0,0.0
331,1.0,0.0
332,2.0,0.0
333,3.0,0.0
334,1.0,0.0
335,5.0,0.0
336,3.0,0.0
337,1.0,0.0
338,4.0,0.0
339,2.0,0.0
340,1.0,0.0
341,3.0,0.0
342,2.0,0.0
343,0.0,0.0
344,3.0,0.0
345,1.0,0.0
346,1.0,0.0
347,4.0,0.0
348,5.0,0.0
349,2.0,0.0
350,1.0,0.0
351,2.0,0.0
352,3.0,0.0
353,0.0,0.0
354,4.0,0.0
355,1.0,0.0
356,2.0,0.0
357,2.0,0.0
358,4.0,0.0
359,3.0,0.0
360,1.0,0.0
361,2.0,0.0
362,3.0,0.0
363,2.0,0.0
364,2.0,0.0
365,3.0,0.0
366,2.0,0.0
367,2.0,0.0
368,2.0,0.0
369,3.0,0.0
370,4.0,0.0
371,0.0,0.0
372,3.0,0.0
373,3.0,0.0
374,1.0,0.0
375,5.0,0.0
376,1.0,0.0
377,3.0,0.0
378,3.0,0.0
379,1.0,0.0
380,3.0,0.0
381,3.0,0.0
382,2.0,0.0
383,1.0,0.0
384,2.0,0.0
385,1.0,0.0
386,2.0,0.0
387,2.0,0.0
388,4.0,0.0
389,4.0,0.0
390,0.0,0.0
391,2.0,0.0
392,2.0,0.0
393,1.0,0.0
394,2.0,0.0
395,5.0,0.0
396,1.0,0.0
397,2.0,0.0
398,4.0,0.0
399,1.0,0.0
400,1.0,0.0
401,1.0,0.0
402,2.0,0.0
403,4.0,0.0
404,2.0,0.0
405,5.0,0.0
406,1.0,0.0
407,4.0,0.0
408,1.0,0.0
409,2.0,0.0
410,3.0,0.0
411,3.0,0.0
412,3.0,0.0
413,1.0,0.0
414,3.0,0.0
415,2.0,0.0
416,2.0,0.0
417,1.0,0.0
418,0.0,0.0
419,4.0,0.0
420,2.0,0.0
421,6.0,0.0
422,1.0,0.0
423,2.0,0.0
424,1.0,0.0
425,4.0,0.0
426,1.0,0.0
427,2.0,0.0
428,4.0,0.0
429,3.0,0.0
430,1.0,0.0
431,1.0,0.0
432,1.0,0.0
433,4.0,0.0
434,1.0,0.0
435,3.0,0.0
436,1.0,0.0
437,1.0,0.0
438,2.0,0.0
439,4.0,0.0
440,2.0,0.0
441,4.0,0.0
442,3.0,0.0
443,2.0,0.0
444,1.0,0.0
445,3.0,0.0
446,2.0,0.0
447,2.0,0.0
448,0.0,0.0
449,4.0,0.0
450,2.0,0.0
451,1.0,0.0
452,4.0,0.0
453,3.0,0.0
454,4.0,0.0
455,0.0,0.0
456,3.0,0.0
457,3.0,0.0
458,2.0,0.0
459,3.0,0.0
460,2.0,0.0
461,1.0,0.0
462,3.0,0.0
463,1.0,0.0
464,2.0,0.0
465,1.0,0.0
466,4.0,0.0
467,6.0,0.0
468,0.0,0.0
469,3.0,0.0
470,2.0,0.0
471,0.0,0.0
472,3.0,0.0
473,2.0,0.0
474,2.0,0.0
475,1.0,0.0
476,5.0,0.0
477,3.0,0.0
478,1.0,0.0
479,1.0,0.0
480,1.0,0.0
481,1.0,0.0
482,5.0,0.0
483,4.0,0.0
484,1.0,0.0
485,2.0,0.0
486,3.0,0.0
487,2.0,0.0
488,3.0,0.0
489,1.0,0.0
490,1.0,0.0
491,1.0,0.0
492,4.0,0.0
493,1.0,0.0
494,3.0,0.0
495,3.0,0.0
496,2.0,0.0
497,2.0,0.0
498,5.0,0.0
499,3.0,0.0
500,3.0,0.0
501,2.0,0.0
502,1.0,0.0
503,3.0,0.0
504,3.0,0.0
505,0.0,0.0
506,3.0,0.0
507,3.0,0.0
508,1.0,0.0
509,3.0,0.0
510,4.0,0.0
511,0.0,0.0
512,2.0,0.0
513,4.0,0.0
514,1.0,0.0
515,1.0,0.0
516,4.0,0.0
517,0.0,0.0
518,4.0,0.0
519,3.0,0.0
520,1.0,0.0
521,2.0,0.0
522,2.0,0.0
523,2.0,0.0
524,3.0,0.0
525,4.0,0.0
526,2.0,0.0
527,3.0,0.0
528,2.0,0.0
529,1.0,0.0
530,2.0,0.0
531,2.0,0.0
532,4.0,0.0
533,2.0,0.0
534,1.0,0.0
535,2.0,0.0
536,3.0,0.0
537,1.0,0.0
538,3.0,0.0
539,2.0,0.0
540,4.0,0.0
541,0.0,0.0
542,2.0,0.0
543,3.0,0.0
544,2.0,0.0
545,3.0,0.0
546,2.0,0.0
547,2.0,0.0
548,1.0,0.0
549,8.0,0.0
550,0.0,0.0
551,2.0,0.0
552,2.0,0.0
553,3.0,0.0
554,0.0,0.0
555,3.0,0.0
556,3.0,0.0
557,0.0,0.0
558,4.0,0.0
559,4.0,0.0
560,2.0,0.0
561,0.0,0.0
562,3.0,0.0
563,4.0,0.0
564,0.0,0.0
565,2.0,0.0
566,5.0,0.0
567,4.0,0.0
568,0.0,0.0
569,0.0,0.0
570,1.0,0.0
571,2.0,0.0
572,3.0,0.0
573,4.0,0.0
574,4.0,0.0
575,2.0,0.0
576,3.0,0.0
577,0.0,0.0
578,3.0,0.0
579,2.0,0.0
580,2.0,0.0
581,2.0,0.0
582,3.0,0.0
583,2.0,0.0
584,3.0,0.0
585,0.0,0.0
586,4.0,0.0
587,3.0,0.0
588,3.0,0.0
589,1.0,0.0
590,2.0,0.0
591,1.0,0.0
592,3.0,0.0
593,0.0,0.0
594,3.0,0.0
595,2.0,0.0
596,3.0,0.0
597,6.0,0.0
598,3.0,0.0
599,0.0,0.0
600,2.0,0.0
601,3.0,0.0
602,3.0,0.0
603,3.0,0.0
604,1.0,0.0
605,3.0,0.0
606,2.0,0.0
607,3.0,0.0
608,2.0,0.0
609,4.0,0.0
610,1.0,0.0
611,2.0,0.0
612,0.0,0.0
613,3.0,0.0
614,3.0,0.0
615,4.0,0.0
616,0.0,0.0
617,3.0,0.0
618,2.0,0.0
619,2.0,0.0
620,2.0,0.0
621,2.0,0.0
622,2.0,0.0
623,4.0,0.0
624,3.0,0.0
625,2.0,0.0
626,3.0,0.0
627,2.0,0.0
628,2.0,0.0
629,2.0,0.0
630,3.0,0.0
631,1.0,0.0
632,4.0,0.0
633,3.0,0.0
634,2.0,0.0
635,2.0,0.0
636,2.0,0.0
637,2.0,0.0
638,2.0,0.0
639,3.0,0.0
640,3.0,0.0
641,2.0,0.0
642,2.0,0.0
643,2.0,0.0
644,3.0,0.0
645,0.0,0.0
646,1.0,0.0
647,3.0,0.0
648,4.0,0.0
649,3.0,0.0
650,1.0,0.0
651,1.0,0.0
652,3.0,0.0
653,4.0,0.0
654,2.0,0.0
655,2.0,0.0
656,2.0,0.0
657,0.0,0.0
658,2.0,0.0
659,4.0,0.0
660,0.0,0.0
661,2.0,0.0
662,4.0,0.0
663,0.0,0.0
664,5.0,0.0
665,2.0,0.0
666,0.0,0.0
667,3.0,0.0
668,5.0,0.0
669,1.0,0.0
670,3.0,0.0
671,3.0,0.0
672,3.0,0.0
673,3.0,0.0
674,3.0,0.0
675,2.0,0.0
676,0.0,0.0
677,3.0,0.0
678,2.0,0.0
679,1.0,0.0
680,3.0,0.0
681,4.0,0.0
682,3.0,0.0
683,3.0,0.0
684,1.0,0.0
685,0.0,0.0
686,2.0,0.0
687,1.0,0.0
688,6.0,0.0
689,2.0,0.0
690,0.0,0.0
691,1.0,0.0
692,2.0,0.0
693,4.0,0.0
694,3.0,0.0
695,2.0,0.0
696,3.0,0.0
697,2.0,0.0
698,0.0,0.0
699,5.0,0.0
700,2.0,0.0
701,3.0,0.0
702,1.0,0.0
703,1.0,0.0
704,3.0,0.0
705,3.0,0.0
706,2.0,0.0
707,2.0,0.0
708,3.0,0.0
709,2.0,0.0
710,2.0,0.0
711,3.0,0.0
712,1.0,0.0
713,1.0,0.0
714,4.0,0.0
715,2.0,0.0
716,0.0,0.0
717,5.0,0.0
718,3.0,0.0
719,1.0,0.0
720,2.0,0.0
721,3.0,0.0
722,4.0,0.0
723,1.0,0.0
724,3.0,0.0
725,3.0,0.0
726,2.0,0.0
727,2.0,0.0
728,2.0,0.0
729,2.0,0.0
730,1.0,0.0
731,4.0,0.0
732,2.0,0.0
733,1.0,0.0
734,3.0,0.0
735,4.0,0.0
736,3.0,0.0
737,2.0,0.0
738,1.0,0.0
739,2.0,0.0
740,3.0,0.0
741,1.0,0.0
742,2.0,0.0
743,2.0,0.0
744,2.0,0.0
745,1.0,0.0
746,4.0,0.0
747,3.0,0.0
748,4.0,0.0
749,0.0,0.0
750,0.0,0.0
751,3.0,0.0
752,4.0,0.0
753,3.0,0.0
754,3.0,0.0
755,1.0,0.0
756,2.0,0.0
757,2.0,0.0
758,4.0,0.0
759,0.0,0.0
760,2.0,0.0
761,2.0,0.0
762,3.0,0.0
763,4.0,0.0
764,1.0,0.0
765,1.0,0.0
766,2.0,0.0
767,2.0,0.0
768,5.0,0.0
769,2.0,0.0
770,0.0,0.0
771,3.0,0.0
772,1.0,0.0
773,2.0,0.0
774,2.0,0.0
775,6.0,0.0
776,1.0,0.0
777,4.0,0.0
778,1.0,0.0
779,0.0,0.0
780,2.0,0.0
781,3.0,0.0
782,3.0,0.0
783,3.0,0.0
784,2.0,0.0
785,3.0,0.0
786,2.0,0.0
787,4.0,0.0
788,1.0,0.0
789,3.0,0.0
790,1.0,0.0
791,4.0,0.0
792,1.0,0.0
793,2.0,0.0
794,4.0,0.0
795,1.0,0.0
796,1.0,0.0
797,3.0,0.0
798,3.0,0.0
799,2.0,0.0
800,4.0,0.0
801,1.0,0.0
802,2.0,0.0
803,2.0,0.0
804,2.0,0.0
805,2.0,0.0
806,3.0,0.0
807,3.0,0.0
808,2.0,0.0
809,2.0,0.0
810,1.0,0.0
811,4.0,0.0
812,1.0,0.0
813,3.0,0.0
814,2.0,0.0
815,2.0,0.0
816,5.0,0.0
817,0.0,0.0
818,2.0,0.0
819,1.0,0.0
820,0.0,0.0
821,4.0,0.0
822,4.0,0.0
823,2.0,0.0
824,1.0,0.0
825,5.0,0.0
826,3.0,0.0
827,3.0,0.0
828,1.0,0.0
829,1.0,0.0
830,3.0,0.0
831,2.0,0.0
832,0.0,0.0
833,2.0,0.0
834,2.0,0.0
835,2.0,0.0
836,1.0,0.0
837,5.0,0.0
838,2.0,0.0
839,3.0,0.0
840,3.0,0.0
841,0.0,0.0
842,4.0,0.0
843,3.0,0.0
844,2.0,0.0
845,2.0,0.0
846,0.0,0.0
847,1.0,0.0
848,1.0,0.0
849,2.0,0.0
850,4.0,0.0
851,3.0,0.0
852,3.0,0.0
853,4.0,0.0
854,2.0,0.0
855,3.0,0.0
856,3.0,0.0
857,1.0,0.0
858,1.0,0.0
859,2.0,0.0
860,3.0,0.0
861,1.0,0.0
862,5.0,0.0
863,2.0,0.0
864,3.0,0.0
865,0.0,0.0
866,1.0,0.0
867,3.0,0.0
868,3.0,0.0
869,2.0,0.0
870,0.0,0.0
871,4.0,0.0
872,6.0,0.0
873,1.0,0.0
874,2.0,0.0
875,2.0,0.0
876,2.0,0.0
877,3.0,0.0
878,3.0,0.0
879,2.0,0.0
880,1.0,0.0
881,2.0,0.0
882,4.0,0.0
883,2.0,0.0
884,2.0,0.0
885,2.0,0.0
886,3.0,0.0
887,0.0,0.0
888,4.0,0.0
889,2.0,0.0
890,1.0,0.0
891,4.0,0.0
892,2.0,0.0
893,3.0,0.0
894,2.0,0.0
895,2.0,0.0
896,2.0,0.0
897,1.0,0.0
898,3.0,0.0
899,4.0,0.0
900,3.0,0.0
901,1.0,0.0
902,3.0,0.0
903,1.0,0.0
904,2.0,0.0
905,3.0,0.0
906,3.0,0.0
907,3.0,0.0
908,3.0,0.0
909,0.0,0.0
910,2.0,0.0
911,3.0,0.0
912,1.0,0.0
913,2.0,0.0
914,4.0,0.0
915,1.0,0.0
916,1.0,0.0
917,5.0,0.0
918,1.0,0.0
919,4.0,0.0
920,3.0,0.0
921,2.0,0.0
922,1.0,0.0
923,2.0,0.0
924,2.0,0.0
925,4.0,0.0
926,1.0,0.0
927,4.0,0.0
928,0.0,0.0
929,0.0,0.0
930,4.0,0.0
931,1.0,0.0
932,2.0,0.0
933,4.0,0.0
934,0.0,0.0
935,2.0,0.0
936,4.0,0.0
937,2.0,0.0
938,4.0,0.0
939,1.0,0.0
940,1.0,0.0
941,2.0,0.0
942,5.0,0.0
943,2.0,0.0
944,2.0,0.0
945,0.0,0.0
946,5.0,0.0
947,2.0,0.0
948,6.0,0.0
949,1.0,0.0
950,0.0,0.0
951,1.0,0.0
952,2.0,0.0
953,4.0,0.0
954,3.0,0.0
955,4.0,0.0
956,1.0,0.0
957,0.0,0.0
958,3.0,0.0
959,1.0,0.0
960,4.0,0.0
961,1.0,0.0
962,3.0,0.0
963,1.0,0.0
964,4.0,0.0
965,3.0,0.0
966,0.0,0.0
967,5.0,0.0
968,2.0,0.0
969,1.0,0.0
970,3.0,0.0
971,0.0,0.0
972,1.0,0.0
973,2.0,0.0
974,4.0,0.0
975,2.0,0.0
976,1.0,0.0
977,6.0,0.0
978,3.0,0.0
979,2.0,0.0
980,1.0,0.0
981,2.0,0.0
982,1.0,0.0
983,4.0,0.0
984,3.0,0.0
985,2.0,0.0
986,2.0,0.0
987,1.0,0.0
988,0.0,0.0
989,2.0,0.0
990,4.0,0.0
991,3.0,0.0
992,4.0,0.0
993,2.0,0.0
994,3.0,0.0
995,1.0,0.0
996,4.0,0.0
997,2.0,0.0
998,4.0,0.0
999,2.0,0.0
1000,2.0,0.0
1001,2.0,0.0
1002,1.0,0.0
1003,3.0,0.0
1004,0.0,0.0
1005,4.0,0.0
1006,1.0,0.0
1007,4.0,0.0
1008,2.0,0.0
1009,5.0,0.0
1010,2.0,0.0
1011,0.0,0.0
1012,4.0,0.0
1013,3.0,0.0
1014,4.0,0.0
1015,0.0,0.0
1016,1.0,0.0
1017,2.0,0.0
1018,1.0,0.0
1019,2.0,0.0
1020,2.0,0.0
1021,2.0,0.0
1022,4.0,0.0
1023,0.0,0.0
1024,3.0,0.0
1025,3.0,0.0
1026,3.0,0.0
1027,2.0,0.0
1028,0.0,0.0
1029,3.0,0.0
1030,1.0,0.0
1031,5.0,0.0
1032,0.0,0.0
1033,3.0,0.0
1034,1.0,0.0
1035,3.0,0.0
1036,2.0,0.0
1037,3.0,0.0
1038,4.0,0.0
1039,1.0,0.0
1040,0.0,0.0
1041,5.0,0.0
1042,2.0,0.0
1043,2.0,0.0
1044,4.0,0.0
1045,3.0,0.0
1046,0.0,0.0
1047,2.0,0.0
1048,3.0,0.0
1049,2.0,0.0
1050,3.0,0.0
1051,0.0,0.0
1052,4.0,0.0
1053,3.0,0.0
1054,1.0,0.0
1055,3.0,0.0
1056,2.0,0.0
1057,2.0,0.0
1058,1.0,0.0
1059,3.0,0.0
1060,0.0,0.0
1061,1.0,0.0
1062,0.0,0.0
1063,7.0,0.0
1064,3.0,0.0
1065,2.0,0.0
1066,1.0,0.0
1067,2.0,0.0
1068,2.0,0.0
1069,3.0,0.0
1070,2.0,0.0
1071,3.0,0.0
1072,3.0,0.0
1073,3.0,0.0
1074,3.0,0.0
1075,1.0,0.0
1076,2.0,0.0
1077,1.0,0.0
1078,3.0,0.0
1079,2.0,0.0
1080,2.0,0.0
1081,3.0,0.0
1082,1.0,0.0
1083,0.0,0.0
1084,2.0,0.0
1085,3.0,0.0
1086,5.0,0.0
1087,4.0,0.0
1088,4.0,0.0
1089,4.0,0.0
1090,1.0,0.0
1091,2.0,0.0
1092,1.0,0.0
1093,1.0,0.0
1094,3.0,0.0
1095,0.0,0.0
1096,1.0,0.0
1097,4.0,0.0
1098,4.0,0.0
1099,3.0,0.0
1100,1.0,0.0
1101,3.0,0.0
1102,3.0,0.0
1103,1.0,0.0
1104,2.0,0.0
1105,3.0,0.0
1106,1.0,0.0
1107,4.0,0.0
1108,4.0,0.0
1109,1.0,0.0
1110,2.0,0.0
1111,1.0,0.0
1112,3.0,0.0
1113,3.0,0.0
1114,2.0,0.0
1115,3.0,0.0
1116,1.0,0.0
1117,2.0,0.0
1118,5.0,0.0
1119,1.0,0.0
1120,3.0,0.0
1121,2.0,0.0
1122,0.0,0.0
1123,2.0,0.0
1124,2.0,0.0
1125,2.0,0.0
1126,1.0,0.0
1127,4.0,0.0
1128,5.0,0.0
1129,1.0,0.0
1130,2.0,0.0
1131,2.0,0.0
1132,2.0,0.0
1133,1.0,0.0
1134,1.0,0.0
1135,3.0,0.0
1136,5.0,0.0
1137,3.0,0.0
1138,2.0,0.0
1139,2.0,0.0
1140,4.0,0.0
1141,2.0,0.0
1142,2.0,0.0
1143,2.0,0.0
1144,3.0,0.0
1145,3.0,0.0
1146,1.0,0.0
1147,0.0,0.0
1148,3.0,0.0
1149,3.0,0.0
1150,1.0,0.0
1151,3.0,0.0
1152,2.0,0.0
1153,3.0,0.0
1154,2.0,0.0
1155,2.0,0.0
1156,3.0,0.0
1157,1.0,0.0
1158,1.0,0.0
1159,4.0,0.0
1160,1.0,0.0
1161,5.0,0.0
1162,1.0,0.0
1163,3.0,0.0
1164,1.0,0.0
1165,3.0,0.0
1166,3.0,0.0
1167,0.0,0.0
1168,3.0,0.0
1169,5.0,0.0
1170,1.0,0.0
1171,4.0,0.0
1172,1.0,0.0
1173,4.0,0.0
1174,0.0,0.0
1175,1.0,0.0
1176,3.0,0.0
1177,3.0,0.0
1178,3.0,0.0
1179,1.0,0.0
1180,3.0,0.0
1181,2.0,0.0
1182,1.0,0.0
1183,4.0,0.0
1184,3.0,0.0
1185,2.0,0.0
1186,0.0,0.0
1187,3.0,0.0
1188,1.0,0.0
1189,4.0,0.0
1190,1.0,0.0
1191,4.0,0.0
1192,3.0,0.0
1193,4.0,0.0
1194,2.0,0.0
1195,2.0,0.0
1196,0.0,0.0
1197,3.0,0.0
1198,2.0,0.0
1199,4.0,0.0
1200,1.0,0.0
1201,3.0,0.0
1202,1.0,0.0
1203,3.0,0.0
1204,2.0,0.0
1205,3.0,0.0
1206,1.0,0.0
1207,2.0,0.0
1208,3.0,0.0
1209,2.0,0.0
1210,1.0,0.0
1211,3.0,0.0
1212,4.0,0.0
1213,4.0,0.0
1214,1.0,0.0
1215,0.0,0.0
1216,2.0,0.0
1217,1.0,0.0
1218,3.0,0.0
1219,1.0,0.0
1220,2.0,0.0
1221,4.0,0.0
1222,7.0,0.0
1223,1.0,0.0
1224,3.0,0.0
1225,2.0,0.0
1226,3.0,0.0
1227,1.0,0.0
1228,3.0,0.0
1229,2.0,0.0
1230,1.0,0.0
1231,1.0,0.0
1232,2.0,0.0
1233,2.0,0.0
1234,2.0,0.0
1235,3.0,0.0
1236,4.0,0.0
1237,1.0,0.0
1238,4.0,0.0
1239,2.0,0.0
1240,5.0,0.0
1241,1.0,0.0
1242,2.0,0.0
1243,1.0,0.0
1244,1.0,0.0
1245,2.0,0.0
1246,3.0,0.0
1247,0.0,0.0
1248,0.0,0.0
1249,2.0,0.0
1250,5.0,0.0
1251,4.0,0.0
1252,2.0,0.0
1253,1.0,0.0
1254,2.0,0.0
1255,4.0,0.0
1256,4.0,0.0
1257,2.0,0.0
1258,2.0,0.0
1259,3.0,0.0
1260,2.0,0.0
1261,0.0,0.0
1262,1.0,0.0
1263,1.0,0.0
1264,7.0,0.0
1265,2.0,0.0
1266,3.0,0.0
1267,2.0,0.0
1268,4.0,0.0
1269,3.0,0.0
1270,2.0,0.0
1271,2.0,0.0
1272,0.0,0.0
1273,0.0,0.0
1274,2.0,0.0
1275,2.0,0.0
1276,2.0,0.0
1277,3.0,0.0
1278,5.0,0.0
1279,1.0,0.0
1280,2.0,0.0
1281,2.0,0.0
1282,3.0,0.0
1283,1.0,0.0
1284,5.0,0.0
1285,2.0,0.0
1286,3.0,0.0
1287,2.0,0.0
1288,2.0,0.0
1289,1.0,0.0
1290,0.0,0.0
1291,4.0,0.0
1292,1.0,0.0
1293,3.0,0.0
1294,5.0,0.0
1295,1.0,0.0
1296,2.0,0.0
1297,3.0,0.0
1298,3.0,0.0
1299,1.0,0.0
1300,1.0,0.0
1301,3.0,0.0
1302,3.0,0.0
1303,1.0,0.0
1304,1.0,0.0
1305,1.0,0.0
1306,2.0,0.0
1307,1.0,0.0
1308,5.0,0.0
1309,1.0,0.0
1310,2.0,0.0
1311,4.0,0.0
1312,7.0,0.0
1313,2.0,0.0
1314,1.0,0.0
1315,3.0,0.0
1316,1.0,0.0
1317,3.0,0.0
1318,3.0,0.0
1319,4.0,0.0
1320,1.0,0.0
1321,3.0,0.0
1322,1.0,0.0
1323,3.0,0.0
1324,1.0,0.0
1325,4.0,0.0
1326,1.0,0.0
1327,1.0,0.0
1328,3.0,0.0
1329,1.0,0.0
1330,3.0,0.0
1331,0.0,0.0
1332,3.0,0.0
1333,4.0,0.0
1334,1.0,0.0
1335,4.0,0.0
1336,2.0,0.0
1337,2.0,0.0
1338,1.0,0.0
1339,6.0,0.0
1340,1.0,0.0
1341,0.0,0.0
1342,2.0,0.0
1343,4.0,0.0
1344,1.0,0.0
1345,2.0,0.0
1346,2.0,0.0
1347,3.0,0.0
1348,1.0,0.0
1349,3.0,0.0
1350,5.0,0.0
1351,0.0,0.0
1352,3.0,0.0
1353,2.0,0.0
1354,1.0,0.0
1355,3.0,0.0
1356,3.0,0.0
1357,2.0,0.0
1358,1.0,0.0
1359,1.0,0.0
1360,3.0,0.0
1361,0.0,0.0
