N_vals,throughput,stationary
1,1.0,0.0
2,2.0,0.0
3,2.0,0.0
4,2.0,0.0
5,1.0,0.0
6,2.0,0.0
7,1.0,0.0
8,2.0,0.0
9,2.0,0.0
10,2.0,0.0
11,2.0,0.0
12,1.0,0.0
13,2.0,0.0
14,2.0,0.0
15,1.0,0.0
16,2.0,0.0
17,1.0,0.0
18,2.0,0.0
19,2.0,0.0
20,2.0,0.0
21,2.0,0.0
22,1.0,0.0
23,2.0,0.0
24,2.0,0.0
25,2.0,0.0
26,1.0,0.0
27,2.0,0.0
28,1.0,0.0
29,2.0,0.0
30,3.0,0.0
31,0.0,0.0
32,3.0,0.0
33,1.0,0.0
34,1.0,0.0
35,3.0,0.0
36,1.0,0.0
37,2.0,0.0
38,2.0,0.0
39,2.0,0.0
40,2.0,0.0
41,1.0,0.0
42,0.0,0.0
43,2.0,0.0
44,3.0,0.0
45,1.0,0.0
46,2.0,0.0
47,1.0,0.0
48,3.0,0.0
49,1.0,0.0
50,3.0,0.0
51,1.0,0.0
52,1.0,0.0
53,2.0,0.0
54,1.0,0.0
55,3.0,0.0
56,2.0,0.0
57,1.0,0.0
58,2.0,0.0
59,1.0,0.0
60,1.0,0.0
61,3.0,0.0
62,2.0,0.0
63,2.0,0.0
64,1.0,0.0
65,2.0,0.0
66,1.0,0.0
67,3.0,0.0
68,0.0,0.0
69,3.0,0.0
70,1.0,0.0
71,3.0,0.0
72,1.0,0.0
73,1.0,0.0
74,2.0,0.0
75,3.0,0.0
76,0.0,0.0
77,2.0,0.0
78,2.0,0.0
79,3.0,0.0
80,1.0,0.0
81,1.0,0.0
82,2.0,0.0
83,2.0,0.0
84,1.0,0.0
85,3.0,0.0
86,1.0,0.0
87,2.0,0.0
88,1.0,0.0
89,1.0,0.0
90,3.0,0.0
91,1.0,0.0
92,2.0,0.0
93,1.0,0.0
94,3.0,0.0
95,1.0,0.0
96,0.0,0.0
97,4.0,0.0
98,2.0,0.0
99,1.0,0.0
100,1.0,0.0
101,2.0,0.0
102,1.0,0.0
103,3.0,0.0
104,1.0,0.0
105,2.0,0.0
106,1.0,0.0
107,1.0,0.0
108,3.0,0.0
109,3.0,0.0
110,0.0,0.0
111,3.0,0.0
112,1.0,0.0
113,2.0,0.0
114,1.0,0.0
115,2.0,0.0
116,3.0,0.0
117,0.0,0.0
118,1.0,0.0
119,2.0,0.0
120,4.0,0.0
121,1.0,0.0
122,0.0,0.0
123,4.0,0.0
124,1.0,0.0
125,2.0,0.0
126,0.0,0.0
127,2.0,0.0
128,3.0,0.0
129,1.0,0.0
130,2.0,0.0
131,0.0,0.0
132,3.0,0.0
133,1.0,0.0
134,4.0,0.0
135,1.0,0.0
136,1.0,0.0
137,2.0,0.0
138,0.0,0.0
139,2.0,0.0
140,3.0,0.0
141,1.0,0.0
142,2.0,0.0
143,3.0,0.0
144,1.0,0.0
145,1.0,0.0
146,1.0,0.0
147,2.0,0.0
148,3.0,0.0
149,1.0,0.0
150,2.0,0.0
151,2.0,0.0
152,2.0,0.0
153,1.0,0.0
154,2.0,0.0
155,0.0,0.0
156,3.0,0.0
157,3.0,0.0
158,0.0,0.0
159,2.0,0.0
160,3.0,0.0
161,1.0,0.0
162,2.0,0.0
163,1.0,0.0
164,2.0,0.0
165,2.0,0.0
166,3.0,0.0
167,0.0,0.0
168,2.0,0.0
169,1.0,0.0
170,3.0,0.0
171,2.0,0.0
172,1.0,0.0
173,1.0,0.0
174,3.0,0.0
175,2.0,0.0
176,1.0,0.0
177,2.0,0.0
178,1.0,0.0
179,1.0,0.0
180,1.0,0.0
181,3.0,0.0
182,0.0,0.0
183,2.0,0.0
184,3.0,0.0
