N_vals,throughput,stationary
609,1.0,0.0
610,4.0,0.0
611,1.0,0.0
612,2.0,0.0
613,2.0,0.0
614,1.0,0.0
615,1.0,0.0
616,1.0,0.0
617,2.0,0.0
618,2.0,0.0
619,1.0,0.0
620,3.0,0.0
621,3.0,0.0
622,2.0,0.0
623,2.0,0.0
624,2.0,0.0
625,2.0,0.0
626,1.0,0.0
627,2.0,0.0
628,3.0,0.0
629,2.0,0.0
630,1.0,0.0
631,2.0,0.0
632,2.0,0.0
633,3.0,0.0
634,1.0,0.0
635,3.0,0.0
636,0.0,0.0
637,3.0,0.0
638,3.0,0.0
639,3.0,0.0
640,1.0,0.0
641,3.0,0.0
642,3.0,0.0
643,1.0,0.0
644,1.0,0.0
645,1.0,0.0
646,2.0,0.0
647,3.0,0.0
648,1.0,0.0
649,2.0,0.0
650,3.0,0.0
651,0.0,0.0
652,1.0,0.0
653,1.0,0.0
654,2.0,0.0
655,1.0,0.0
656,3.0,0.0
657,3.0,0.0
658,2.0,0.0
659,2.0,0.0
660,1.0,0.0
661,5.0,0.0
662,2.0,0.0
663,0.0,0.0
664,3.0,0.0
665,2.0,0.0
666,3.0,0.0
667,1.0,0.0
668,0.0,0.0
669,4.0,0.0
670,3.0,0.0
671,2.0,0.0
672,2.0,0.0
673,3.0,0.0
674,1.0,0.0
675,1.0,0.0
676,3.0,0.0
677,1.0,0.0
678,0.0,0.0
679,3.0,0.0
680,4.0,0.0
681,0.0,0.0
682,3.0,0.0
683,1.0,0.0
684,4.0,0.0
685,0.0,0.0
686,3.0,0.0
687,1.0,0.0
688,1.0,0.0
689,2.0,0.0
690,5.0,0.0
691,2.0,0.0
692,2.0,0.0
693,3.0,0.0
694,3.0,0.0
695,2.0,0.0
696,2.0,0.0
697,1.0,0.0
698,1.0,0.0
699,0.0,0.0
700,1.0,0.0
701,1.0,0.0
702,1.0,0.0
703,3.0,0.0
704,2.0,0.0
705,3.0,0.0
706,0.0,0.0
707,5.0,0.0
708,0.0,0.0
709,5.0,0.0
710,1.0,0.0
711,0.0,0.0
712,4.0,0.0
713,3.0,0.0
714,0.0,0.0
715,3.0,0.0
716,2.0,0.0
717,3.0,0.0
718,1.0,0.0
719,1.0,0.0
720,2.0,0.0
721,2.0,0.0
722,1.0,0.0
723,1.0,0.0
724,1.0,0.0
725,2.0,0.0
726,4.0,0.0
727,1.0,0.0
728,3.0,0.0
729,2.0,0.0
730,2.0,0.0
731,3.0,0.0
732,2.0,0.0
733,1.0,0.0
734,1.0,0.0
735,2.0,0.0
736,4.0,0.0
737,1.0,0.0
738,0.0,0.0
739,2.0,0.0
740,1.0,0.0
741,2.0,0.0
742,2.0,0.0
743,1.0,0.0
744,3.0,0.0
745,2.0,0.0
746,2.0,0.0
747,3.0,0.0
748,3.0,0.0
749,2.0,0.0
750,5.0,0.0
751,2.0,0.0
752,0.0,0.0
753,2.0,0.0
754,0.0,0.0
755,2.0,0.0
756,4.0,0.0
757,3.0,0.0
758,1.0,0.0
759,2.0,0.0
760,1.0,0.0
761,3.0,0.0
762,3.0,0.0
763,1.0,0.0
764,2.0,0.0
765,1.0,0.0
766,3.0,0.0
767,2.0,0.0
768,1.0,0.0
769,1.0,0.0
770,3.0,0.0
771,1.0,0.0
772,0.0,0.0
773,4.0,0.0
774,1.0,0.0
775,3.0,0.0
776,0.0,0.0
777,1.0,0.0
778,5.0,0.0
779,3.0,0.0
780,2.0,0.0
781,0.0,0.0
782,0.0,0.0
783,3.0,0.0
784,3.0,0.0
785,2.0,0.0
786,1.0,0.0
787,1.0,0.0
788,0.0,0.0
789,4.0,0.0
790,2.0,0.0
791,2.0,0.0
792,2.0,0.0
793,3.0,0.0
794,1.0,0.0
795,3.0,0.0
796,3.0,0.0
797,4.0,0.0
798,0.0,0.0
799,4.0,0.0
800,0.0,0.0
801,0.0,0.0
802,3.0,0.0
803,3.0,0.0
804,3.0,0.0
805,3.0,0.0
806,1.0,0.0
807,1.0,0.0
808,2.0,0.0
809,3.0,0.0
810,1.0,0.0
811,3.0,0.0
812,1.0,0.0
813,1.0,0.0
814,0.0,0.0
815,3.0,0.0
816,2.0,0.0
817,3.0,0.0
818,1.0,0.0
819,3.0,0.0
820,1.0,0.0
821,3.0,0.0
822,1.0,0.0
823,3.0,0.0
824,3.0,0.0
825,1.0,0.0
826,4.0,0.0
827,2.0,0.0
828,1.0,0.0
829,2.0,0.0
830,1.0,0.0
831,0.0,0.0
832,2.0,0.0
833,1.0,0.0
834,2.0,0.0
835,4.0,0.0
836,1.0,0.0
837,5.0,0.0
838,1.0,0.0
839,1.0,0.0
840,3.0,0.0
841,1.0,0.0
842,1.0,0.0
843,3.0,0.0
844,2.0,0.0
845,1.0,0.0
846,3.0,0.0
847,2.0,0.0
848,1.0,0.0
849,1.0,0.0
850,2.0,0.0
851,4.0,0.0
852,3.0,0.0
853,1.0,0.0
854,2.0,0.0
855,2.0,0.0
856,1.0,0.0
857,3.0,0.0
858,2.0,0.0
859,0.0,0.0
860,2.0,0.0
861,3.0,0.0
862,1.0,0.0
863,4.0,0.0
864,0.0,0.0
865,0.0,0.0
866,2.0,0.0
867,2.0,0.0
868,2.0,0.0
869,1.0,0.0
870,3.0,0.0
871,1.0,0.0
872,4.0,0.0
873,0.0,0.0
874,4.0,0.0
875,3.0,0.0
876,4.0,0.0
877,1.0,0.0
878,1.0,0.0
879,2.0,0.0
880,2.0,0.0
881,4.0,0.0
882,1.0,0.0
883,3.0,0.0
884,1.0,0.0
885,1.0,0.0
886,1.0,0.0
887,2.0,0.0
888,3.0,0.0
889,2.0,0.0
890,1.0,0.0
891,0.0,0.0
892,1.0,0.0
893,2.0,0.0
894,2.0,0.0
895,5.0,0.0
896,4.0,0.0
897,2.0,0.0
898,2.0,0.0
899,0.0,0.0
900,1.0,0.0
901,3.0,0.0
902,2.0,0.0
903,1.0,0.0
904,3.0,0.0
905,0.0,0.0
906,2.0,0.0
907,1.0,0.0
908,0.0,0.0
909,4.0,0.0
910,1.0,0.0
911,3.0,0.0
912,2.0,0.0
913,1.0,0.0
914,2.0,0.0
915,1.0,0.0
916,3.0,0.0
917,3.0,0.0
918,2.0,0.0
919,3.0,0.0
920,2.0,0.0
921,2.0,0.0
922,2.0,0.0
923,3.0,0.0
924,2.0,0.0
925,1.0,0.0
926,0.0,0.0
927,2.0,0.0
928,2.0,0.0
929,2.0,0.0
930,1.0,0.0
931,3.0,0.0
932,1.0,0.0
933,1.0,0.0
934,4.0,0.0
935,2.0,0.0
936,0.0,0.0
937,3.0,0.0
938,2.0,0.0
939,1.0,0.0
940,2.0,0.0
941,2.0,0.0
942,3.0,0.0
943,4.0,0.0
944,1.0,0.0
945,3.0,0.0
946,3.0,0.0
947,2.0,0.0
948,2.0,0.0
949,4.0,0.0
950,0.0,0.0
951,4.0,0.0
952,1.0,0.0
953,2.0,0.0
954,2.0,0.0
955,1.0,0.0
956,0.0,0.0
957,2.0,0.0
958,1.0,0.0
959,1.0,0.0
960,1.0,0.0
961,3.0,0.0
962,2.0,0.0
963,1.0,0.0
964,5.0,0.0
965,2.0,0.0
966,3.0,0.0
967,1.0,0.0
968,3.0,0.0
969,2.0,0.0
970,1.0,0.0
971,1.0,0.0
972,3.0,0.0
973,0.0,0.0
974,4.0,0.0
975,0.0,0.0
976,4.0,0.0
977,1.0,0.0
978,2.0,0.0
979,1.0,0.0
980,1.0,0.0
981,1.0,0.0
982,4.0,0.0
983,2.0,0.0
984,2.0,0.0
985,3.0,0.0
986,2.0,0.0
987,2.0,0.0
988,2.0,0.0
989,2.0,0.0
990,3.0,0.0
991,0.0,0.0
992,2.0,0.0
993,2.0,0.0
994,1.0,0.0
995,4.0,0.0
996,0.0,0.0
997,1.0,0.0
998,2.0,0.0
999,3.0,0.0
1000,4.0,0.0
1001,0.0,0.0
1002,2.0,0.0
1003,3.0,0.0
1004,1.0,0.0
1005,2.0,0.0
1006,1.0,0.0
1007,2.0,0.0
1008,2.0,0.0
1009,0.0,0.0
1010,2.0,0.0
1011,3.0,0.0
1012,4.0,0.0
1013,4.0,0.0
1014,1.0,0.0
1015,2.0,0.0
1016,1.0,0.0
1017,0.0,0.0
1018,3.0,0.0
1019,3.0,0.0
1020,1.0,0.0
1021,2.0,0.0
1022,0.0,0.0
1023,4.0,0.0
1024,4.0,0.0
1025,1.0,0.0
1026,3.0,0.0
1027,1.0,0.0
1028,3.0,0.0
1029,1.0,0.0
1030,3.0,0.0
1031,0.0,0.0
1032,0.0,0.0
1033,3.0,0.0
1034,2.0,0.0
1035,1.0,0.0
1036,2.0,0.0
1037,0.0,0.0
1038,4.0,0.0
1039,1.0,0.0
1040,3.0,0.0
1041,2.0,0.0
1042,1.0,0.0
1043,2.0,0.0
1044,1.0,0.0
1045,2.0,0.0
1046,2.0,0.0
1047,2.0,0.0
1048,3.0,0.0
1049,1.0,0.0
1050,2.0,0.0
1051,1.0,0.0
1052,3.0,0.0
1053,2.0,0.0
1054,3.0,0.0
1055,2.0,0.0
1056,2.0,0.0
1057,1.0,0.0
1058,2.0,0.0
1059,2.0,0.0
1060,1.0,0.0
1061,3.0,0.0
1062,1.0,0.0
1063,2.0,0.0
1064,2.0,0.0
1065,4.0,0.0
1066,1.0,0.0
1067,2.0,0.0
1068,1.0,0.0
1069,2.0,0.0
1070,4.0,0.0
1071,2.0,0.0
1072,2.0,0.0
1073,3.0,0.0
1074,3.0,0.0
1075,2.0,0.0
1076,1.0,0.0
